Source,CH1,CH2
Second,Volt,Volt
-0.00006253000,3.20000,3.24000
-0.00006252000,3.20000,3.24000
-0.00006251000,3.20000,3.28000
-0.00006250000,3.20000,3.20000
-0.00006249000,3.20000,3.20000
-0.00006248000,3.16000,3.20000
-0.00006247000,3.24000,3.24000
-0.00006246000,3.20000,3.20000
-0.00006245000,3.20000,3.24000
-0.00006244000,3.20000,3.28000
-0.00006243000,3.16000,3.24000
-0.00006242000,3.20000,3.28000
-0.00006241000,3.16000,3.24000
-0.00006240000,3.20000,3.20000
-0.00006239000,3.20000,3.20000
-0.00006238000,3.20000,3.20000
-0.00006237000,3.20000,3.24000
-0.00006236000,3.16000,3.28000
-0.00006235000,3.24000,3.24000
-0.00006234000,3.20000,3.28000
-0.00006233000,3.20000,3.28000
-0.00006232000,3.20000,3.28000
-0.00006231000,3.16000,3.20000
-0.00006230000,3.20000,3.20000
-0.00006229000,3.20000,3.20000
-0.00006228000,3.20000,3.20000
-0.00006227000,3.20000,3.28000
-0.00006226000,3.16000,3.28000
-0.00006225000,3.16000,3.24000
-0.00006224000,3.20000,3.28000
-0.00006223000,3.16000,3.20000
-0.00006222000,3.20000,3.24000
-0.00006221000,3.24000,3.20000
-0.00006220000,3.20000,3.20000
-0.00006219000,3.20000,3.24000
-0.00006218000,3.20000,3.28000
-0.00006217000,3.16000,3.28000
-0.00006216000,3.16000,3.28000
-0.00006215000,3.16000,3.28000
-0.00006214000,3.20000,3.20000
-0.00006213000,3.20000,3.20000
-0.00006212000,3.16000,3.20000
-0.00006211000,3.20000,3.20000
-0.00006210000,3.20000,3.24000
-0.00006209000,3.20000,3.28000
-0.00006208000,3.24000,3.28000
-0.00006207000,3.20000,3.24000
-0.00006206000,3.20000,3.24000
-0.00006205000,3.20000,3.20000
-0.00006204000,3.20000,3.20000
-0.00006203000,3.20000,3.20000
-0.00006202000,3.20000,3.20000
-0.00006201000,3.20000,3.24000
-0.00006200000,3.24000,3.24000
-0.00006199000,3.20000,3.24000
-0.00006198000,3.20000,3.28000
-0.00006197000,3.20000,3.24000
-0.00006196000,3.20000,3.20000
-0.00006195000,3.20000,3.20000
-0.00006194000,3.20000,3.20000
-0.00006193000,3.20000,3.24000
-0.00006192000,3.20000,3.28000
-0.00006191000,3.20000,3.28000
-0.00006190000,3.20000,3.28000
-0.00006189000,3.16000,3.28000
-0.00006188000,3.20000,3.20000
-0.00006187000,3.24000,3.20000
-0.00006186000,3.20000,3.20000
-0.00006185000,3.20000,3.20000
-0.00006184000,3.20000,3.24000
-0.00006183000,3.20000,3.28000
-0.00006182000,3.20000,3.28000
-0.00006181000,3.20000,3.28000
-0.00006180000,3.20000,3.24000
-0.00006179000,3.16000,3.24000
-0.00006178000,3.20000,3.20000
-0.00006177000,3.20000,3.20000
-0.00006176000,3.20000,3.20000
-0.00006175000,3.20000,3.24000
-0.00006174000,3.16000,3.24000
-0.00006173000,3.20000,3.24000
-0.00006172000,3.20000,3.24000
-0.00006171000,3.20000,3.24000
-0.00006170000,3.20000,3.20000
-0.00006169000,3.20000,3.20000
-0.00006168000,3.20000,3.24000
-0.00006167000,3.20000,3.20000
-0.00006166000,3.16000,3.28000
-0.00006165000,3.24000,3.24000
-0.00006164000,3.16000,3.28000
-0.00006163000,3.20000,3.28000
-0.00006162000,3.16000,3.28000
-0.00006161000,3.16000,3.24000
-0.00006160000,3.20000,3.20000
-0.00006159000,3.20000,3.20000
-0.00006158000,3.20000,3.20000
-0.00006157000,3.20000,3.24000
-0.00006156000,3.16000,3.28000
-0.00006155000,3.20000,3.28000
-0.00006154000,3.20000,3.24000
-0.00006153000,3.20000,3.24000
-0.00006152000,3.20000,3.20000
-0.00006151000,3.20000,3.20000
-0.00006150000,3.20000,3.20000
-0.00006149000,3.20000,3.24000
-0.00006148000,3.20000,3.28000
-0.00006147000,3.20000,3.24000
-0.00006146000,3.20000,3.24000
-0.00006145000,3.16000,3.24000
-0.00006144000,3.24000,3.24000
-0.00006143000,3.20000,3.20000
-0.00006142000,3.24000,3.20000
-0.00006141000,3.20000,3.20000
-0.00006140000,3.20000,3.24000
-0.00006139000,3.16000,3.24000
-0.00006138000,3.16000,3.28000
-0.00006137000,3.16000,3.28000
-0.00006136000,3.20000,3.24000
-0.00006135000,3.16000,3.20000
-0.00006134000,3.20000,3.20000
-0.00006133000,3.20000,3.20000
-0.00006132000,3.20000,3.24000
-0.00006131000,3.16000,3.24000
-0.00006130000,3.20000,3.28000
-0.00006129000,3.24000,3.28000
-0.00006128000,3.16000,3.24000
-0.00006127000,3.24000,3.24000
-0.00006126000,3.20000,3.24000
-0.00006125000,3.20000,3.20000
-0.00006124000,3.20000,3.20000
-0.00006123000,3.20000,3.24000
-0.00006122000,3.20000,3.24000
-0.00006121000,3.20000,3.28000
-0.00006120000,3.20000,3.28000
-0.00006119000,3.16000,3.24000
-0.00006118000,3.20000,3.20000
-0.00006117000,3.20000,3.24000
-0.00006116000,3.20000,3.20000
-0.00006115000,3.20000,3.20000
-0.00006114000,3.16000,3.20000
-0.00006113000,3.20000,3.24000
-0.00006112000,3.20000,3.28000
-0.00006111000,3.20000,3.28000
-0.00006110000,3.16000,3.28000
-0.00006109000,3.20000,3.24000
-0.00006108000,3.20000,3.20000
-0.00006107000,3.20000,3.20000
-0.00006106000,3.20000,3.20000
-0.00006105000,3.20000,3.20000
-0.00006104000,3.20000,3.28000
-0.00006103000,3.16000,3.28000
-0.00006102000,3.20000,3.28000
-0.00006101000,3.24000,3.24000
-0.00006100000,3.16000,3.20000
-0.00006099000,3.20000,3.20000
-0.00006098000,3.20000,3.20000
-0.00006097000,3.16000,3.20000
-0.00006096000,3.20000,3.24000
-0.00006095000,3.16000,3.28000
-0.00006094000,3.20000,3.28000
-0.00006093000,3.20000,3.24000
-0.00006092000,3.16000,3.20000
-0.00006091000,3.20000,3.24000
-0.00006090000,3.20000,3.24000
-0.00006089000,3.20000,3.20000
-0.00006088000,3.16000,3.24000
-0.00006087000,3.20000,3.24000
-0.00006086000,3.20000,3.24000
-0.00006085000,3.20000,3.28000
-0.00006084000,3.20000,3.28000
-0.00006083000,3.20000,3.20000
-0.00006082000,3.20000,3.24000
-0.00006081000,3.20000,3.20000
-0.00006080000,3.20000,3.24000
-0.00006079000,3.20000,3.28000
-0.00006078000,3.16000,3.24000
-0.00006077000,3.20000,3.28000
-0.00006076000,3.20000,3.24000
-0.00006075000,3.16000,3.28000
-0.00006074000,3.20000,3.20000
-0.00006073000,3.20000,3.20000
-0.00006072000,3.24000,3.20000
-0.00006071000,3.20000,3.20000
-0.00006070000,3.16000,3.24000
-0.00006069000,3.16000,3.28000
-0.00006068000,3.24000,3.28000
-0.00006067000,3.20000,3.28000
-0.00006066000,3.20000,3.24000
-0.00006065000,3.16000,3.24000
-0.00006064000,3.24000,3.24000
-0.00006063000,3.20000,3.20000
-0.00006062000,3.20000,3.20000
-0.00006061000,3.20000,3.24000
-0.00006060000,3.20000,3.24000
-0.00006059000,3.16000,3.28000
-0.00006058000,3.16000,3.28000
-0.00006057000,3.16000,3.24000
-0.00006056000,3.20000,3.20000
-0.00006055000,3.16000,3.20000
-0.00006054000,3.20000,3.20000
-0.00006053000,3.20000,3.20000
-0.00006052000,3.20000,3.24000
-0.00006051000,3.20000,3.28000
-0.00006050000,3.20000,3.28000
-0.00006049000,3.20000,3.28000
-0.00006048000,3.20000,3.24000
-0.00006047000,3.20000,3.20000
-0.00006046000,3.16000,3.20000
-0.00006045000,3.20000,3.20000
-0.00006044000,3.20000,3.24000
-0.00006043000,3.24000,3.20000
-0.00006042000,3.20000,3.28000
-0.00006041000,3.20000,3.24000
-0.00006040000,3.16000,3.24000
-0.00006039000,3.20000,3.24000
-0.00006038000,3.20000,3.20000
-0.00006037000,3.16000,3.20000
-0.00006036000,3.20000,3.24000
-0.00006035000,3.20000,3.24000
-0.00006034000,3.20000,3.28000
-0.00006033000,3.20000,3.28000
-0.00006032000,3.16000,3.24000
-0.00006031000,3.20000,3.28000
-0.00006030000,3.16000,3.28000
-0.00006029000,3.20000,3.20000
-0.00006028000,3.20000,3.20000
-0.00006027000,3.20000,3.20000
-0.00006026000,3.20000,3.24000
-0.00006025000,3.20000,3.28000
-0.00006024000,3.20000,3.28000
-0.00006023000,3.16000,3.28000
-0.00006022000,3.20000,3.24000
-0.00006021000,3.20000,3.24000
-0.00006020000,3.20000,3.24000
-0.00006019000,3.20000,3.20000
-0.00006018000,3.24000,3.24000
-0.00006017000,3.24000,3.20000
-0.00006016000,3.20000,3.24000
-0.00006015000,3.20000,3.24000
-0.00006014000,3.20000,3.28000
-0.00006013000,3.16000,3.28000
-0.00006012000,3.20000,3.20000
-0.00006011000,3.20000,3.24000
-0.00006010000,3.20000,3.20000
-0.00006009000,3.16000,3.20000
-0.00006008000,3.20000,3.28000
-0.00006007000,3.20000,3.24000
-0.00006006000,3.16000,3.28000
-0.00006005000,3.20000,3.28000
-0.00006004000,3.20000,3.24000
-0.00006003000,3.20000,3.20000
-0.00006002000,3.20000,3.20000
-0.00006001000,3.20000,3.20000
-0.00006000000,3.20000,3.24000
-0.00005999000,3.16000,3.24000
-0.00005998000,3.24000,3.28000
-0.00005997000,3.20000,3.28000
-0.00005996000,3.16000,3.24000
-0.00005995000,3.20000,3.20000
-0.00005994000,3.16000,3.20000
-0.00005993000,3.20000,3.20000
-0.00005992000,3.20000,3.20000
-0.00005991000,3.20000,3.24000
-0.00005990000,3.20000,3.24000
-0.00005989000,3.20000,3.28000
-0.00005988000,3.20000,3.28000
-0.00005987000,3.16000,3.28000
-0.00005986000,3.24000,3.20000
-0.00005985000,3.20000,3.20000
-0.00005984000,3.20000,3.20000
-0.00005983000,3.20000,3.24000
-0.00005982000,3.20000,3.24000
-0.00005981000,3.16000,3.24000
-0.00005980000,3.16000,3.28000
-0.00005979000,3.20000,3.24000
-0.00005978000,3.20000,3.24000
-0.00005977000,3.16000,3.28000
-0.00005976000,3.20000,3.20000
-0.00005975000,3.20000,3.20000
-0.00005974000,3.24000,3.20000
-0.00005973000,3.16000,3.24000
-0.00005972000,3.16000,3.28000
-0.00005971000,3.20000,3.28000
-0.00005970000,3.20000,3.28000
-0.00005969000,3.16000,3.24000
-0.00005968000,3.20000,3.20000
-0.00005967000,3.16000,3.20000
-0.00005966000,3.24000,3.20000
-0.00005965000,3.16000,3.20000
-0.00005964000,3.16000,3.20000
-0.00005963000,3.20000,3.24000
-0.00005962000,3.20000,3.28000
-0.00005961000,3.20000,3.28000
-0.00005960000,3.20000,3.20000
-0.00005959000,3.20000,3.24000
-0.00005958000,3.20000,3.20000
-0.00005957000,3.24000,3.20000
-0.00005956000,3.20000,3.24000
-0.00005955000,3.16000,3.28000
-0.00005954000,3.20000,3.28000
-0.00005953000,3.20000,3.28000
-0.00005952000,3.16000,3.24000
